GENE_SYMBOLS,refseq_ids
FRMPD4-AS1,NR_046743
CHST9,NM_001243848
SPDYE2B,NM_001166339
CELF2-AS1,NM_001012713
PLCH1-AS1,NR_046746
TYR,NM_000372
PTP4A1,NM_001385254
PSG8,NM_001130167
TPH1,NM_004179
BBOX1-AS1,NR_125766
BTNL8,NM_001040462
IL20RB-AS1,NR_183727
TRAF3IP3,NM_001287754
ELDR,NR_110426
ACSM3,NM_005622
SPIN4-AS1,NR_046739
NPIPB9,NM_001287250
TUSC7,NR_015391
EVC,NM_001306090
Z97987.1,NA
GAL3ST2,NM_022134
CD52,NM_001803
POMC,NM_000939
MYOCOS,NM_001368164
LCMT1-AS2,NR_039998
AF130359.1,NA
MASP2,NM_006610
GRID1-AS1,NR_038986
WWC2-AS1,NR_126473
PSG1,NM_001184825
KCNQ1,NM_000218
CRPPA-AS1,NR_038946
MIA,NM_001202553
Z93020.1,NA
GNRHR,NM_000406
EGOT,NR_004428
OPA1-AS1,NR_046634
ZNF451-AS1,NR_110742
HCP5,NR_040662
CFAP77,NM_001282957
ZNF385D-AS2,NR_046876
SELENOV,NM_001350809
TMEM211,NA
HEPHL1,NM_001098672
MC4R,NM_005912
NTN1,NM_004822
PSG3,NM_021016
SELP,NM_003005
ASIC5,NM_017419
APCDD1L,NM_001304787
NODAL,NM_001329906
PABPC4-AS1,NR_125979
C3orf22,NM_152533
GOLGA8H,NM_001282490
ZNF503-AS1,NR_038223
GPR3,NM_005281
IQCF1,NM_152397
CRYAB,NM_001289807
Z83844.2,NA
C14orf180,NM_001008404
RTP5,NM_173821
ISG15,NM_005101
KRT17,NM_000422
GNG12-AS1,NR_040077
AF230666.1,NA
HGFAC,NM_001297439
NOTUM,NM_178493
MIR302CHG,NR_146092
FAM86B2,NM_001137610
MMP19,NM_001032360
OR2AK2,NM_001004491
SLC12A3,NM_000339
KCTD4,NM_198404
SMTNL1,NM_001105565
FAM237B,NM_001384237
RASEF,NM_152573
SQOR,NM_001271213
TEX52,NM_001365174
PECAM1,NM_000442
C9orf153,NM_001010907
SEC62-AS1,NA
LGALS9,NM_001330163
CERS3-AS1,NR_120374
LINGO1-AS2,NR_120361
TSBP1,NM_001286474
AQP3,NM_001318144
CD68,NM_001040059
GBP6,NM_001320257
IGFL3,NM_207393
CPED1,NM_001105533
APOBEC3H,NM_001166002
SYP-AS1,NR_046649
NPC1L1,NM_001101648
MGAM,NM_001365693
FAM245B,XR_007080981
CNTFR-AS1,NR_024369
ITCH-AS1,NA
DUXB,NM_001351307
SNTN,NM_001080537
ZFP36,NM_003407
SELL,NM_000655
PSG9,NM_001301707
SAMSN1,NM_001256370
HSD3B1,NM_000862
INE2,NR_002725
ACOXL,NM_001105516
RUNX1,NM_001001890
OR2H2,NM_007160
CASS4,NM_001164114
EBF3,NM_001005463
TSIX,NR_003255
IGLL1,NM_001369906
SOCS3,NM_001378932
FAM242F,NR_135136
HIST1H4C,NA
OR51M1,NM_001004756
TLR9,NM_017442
COLEC11,NM_001255982
LBH,NM_030915
HLA-DQB1,NM_001243961
EGR2,NM_000399
NFE2L3,NM_004289
LVRN,NM_173800
GATD3A,NA
SLN,NM_003063
RAG2,NM_000536
LINGO1-AS1,NM_001242772
CYP2C18,NM_000772
ST6GALNAC1,NM_001289107
SELE,NM_000450
Z82186.1,NA
IRGM,NM_001145805
SERPINB9P1,NM_182544
CCL2,NM_002982
WDR64,NM_001367482
SPDYE17,NM_001351351
FAM90A26,NM_001358418
BIK,NM_001197
CDKN1A,NM_000389
LINCADL,NR_157226
CPHXL,NM_001355613
CGA,NM_000735
METRNL,NM_001004431
HSPB1,NM_001540
PRSS55,NM_001197020
NLGN4Y-AS1,NR_046504
ATP6V1B1,NM_001692
ONECUT1,NM_004498
HK2,NM_000189
PLEKHS1,NM_001193434
S100Z,NM_130772
OIT3,NM_152635
ARAP3,NM_022481
ZFY-AS1,NR_144458
PSG7,NM_001206650
TMCO4,NM_001349112
VAX2,NM_012476
ST8SIA2,NM_001330416
GAS2L3,NM_001303130
TMEM215,NM_212558
KLC3,NM_145275
GPR171,NM_013308
SLC26A7,NM_001282356
TPPP3,NM_015964
POF1B,NM_001307940
LHX1-DT,NR_135668
CYP39A1,NM_001278738
NAT16,NM_001369694
SERTAD1,NM_013376
CCN1,NM_001554
THORLNC,NR_144530
DSC1,NM_004948
NPTX2,NM_002523
ALLC,NM_018436
TMEM71,NM_001145153
FAM242E,NR_184153
MYZAP,NM_001018100
PDYN,NM_001190892
CLEC2A,NM_001130711
MTRNR2L1,NM_001190452
HMOX1,NM_002133
ATF3,NM_001030287
GNG8,NM_033258
MGAM2,NM_001008748
PRKCH,NM_006255
KREMEN2,NM_001253725
MIR548XHG,NR_109925
FOS,NM_005252
HSPA1B,NM_005346
DNAJB1,NM_001300914
GABRQ,NM_018558
